rid,reason,label,text
827659967253204302,dup_v1_exata,fake,Fachin cancela os crimes de Lázaro. Diz que os crimes só poderiam ter sido descobertos pela polícia da Bahia; Carmem Lúcia dá 48 hs para Lázaro explicar o porquê morreu;
1119798298399557760,dup_v1_exata,fake,Freixo entrou com ação contra polícia de Goiás por morte de Lázaro Barbosa
931117756568769682,dup_v1_exata,fake,Márcia Cavallari responde à Justiça por vender pesquisa que favorecia filho de Renan
80273141901334542,dup_v1_exata,fake,"""Fotos secretas de aviões carregados com agentes químicos que são espalhados nos céus diariamente"""
582959884859426901,dup_v1_exata,fake,"""Os cientistas usaram essas informações para criar uma vacina contra o fundamentalismo religioso. ESSA VACINA viral, que se propaga através do ar, FOI PROJETADA PARA INIBIR A EXPRESSÃO DO GENE VMAT2, "
653024346366438229,dup_v1_exata,fake,"Todas as 100 milhões de vacinas aplicadas em todo o Brasil, compradas pelo governo, foram compradas diretamente dos laboratórios fabricantes. Todas as vacinas foram vendidas para GOVERNO. Não houve ne"
669370886762460523,dup_v1_exata,fake,"Tartaruga da foto é Jonathan, que deve completar 190 anos em 2022."
234715378186138331,dup_nova_near,fake,Confira o desmentido no vídeo:
167074897771389163,dup_v1_exata,fake,"Dilma: “Se a segunda dose da vacina é a que garante a imunização, então deveriam dar a segunda dose primeiro”."
640792502512411636,dup_v1_exata,fake,"Pés gelados podem causar infarto e, por isso, devem ficar protegidos"
237173219421737966,dup_v1_exata,fake,"Fui infectado ano passado, tomei o remédio que 'dei' pra ema e no dia seguinte tava bom."
160420108164293501,dup_v1_exata,fake,"Fui infectado ano passado, tomei o remédio que 'dei' pra ema e no dia seguinte tava bom."
917965728129607539,dup_v1_exata,fake,Cientista da OMS vai ser condenada à morte por não recomendar ivermectina
314829047057912789,dup_v1_exata,fake,"Com o novo vírus Covid Delta Não há tosse, nem febre. É muita dor nas articulações, dor de cabeça, dor no pescoço e na parte superior das costas, fraqueza geral, perda de apetite e pneumonia, é Covid "
873253094420750426,dup_v1_exata,fake,Deputados exibem cartaz sobre valorização do corpo da mulher
839567332343079550,dup_v1_exata,fake,Será que o Mandetta teve coragem de usar a própria filha como operadora junto à AstraZeneca? Até o Renan ficou surpreso
147440978071797643,dup_nova_near,fake,Confira o desmentido em vídeo ﻿
910081688232904271,dup_v1_exata,fake,A Índia vai condenar à morte cientista da OMS por não ter recomendado ivermectina
722857301795173957,dup_v1_exata,fake,O Pres do Senado Rodrigo Pacheco acatou o projeto do”Voto Auditável”e foi colocado no Site do Senado p Consulta Pública
838033520172764797,dup_v1_exata,fake,"50º aniversário do Atacadao! Clique para entrar e participar da pesquisa, tenha a chance de ganhar um vale-presente Atacadão no valor de 500 reais!"
72936050524905388,dup_v1_exata,fake,Barroso está sendo chantageado por José Dirceu por causa de João de Deus
1083994057934009087,dup_v1_exata,fake,Beber vinho previne a Covid-19 por causa do ácido tânico e polifenóis
111363961949388328,dup_v1_exata,fake,"""Relatório britânico pede a suspensão imediata da administração de vacinas contra a Covid-19 em humanos"""
89658573087732954,dup_v1_exata,fake,MILITARES EM AÇÃO NO CHILE. FORÇAS ARMADAS DO CHILE FICAM AO LADO DO PRESIDENTE SEBATIAN PIÑERA COMUNICA: ESTAMOS EM GUERRA CONTRA OS SOCIALISTAS COMUNISTAS
442094461520431860,dup_v1_exata,fake,Mourão manda duro recado a ministros do STF e o “bicho vai pegar” em julho de 2021
245767613223032590,dup_v1_exata,fake,DEPOIS DA REDE GLOBO E DA BAND CHEGOU A VEZ DA UNIMED VENDER A ALMA PARA O DIABO… A UNIMED começa o processo de entrega dos seus patrimônios para os chineses.
172828078427537743,dup_v1_exata,fake,"Cidadão com fome pede comida ao governo da Venezuela e, não tendo, é metralhado junto com a esposa e uma criança pela ditadura de Nicolás Maduro"
589022267815350689,dup_v1_exata,fake,"HOJE A RECORD DERRUBA A MÁSCARA DA GLOBOLIXO. VAMOS ASSISTIR!!! A Record já esta com matéria pronta para desmentir o ataque o #JN, #Globo, #Willian Bonner fizeram contra o Presidente #Bolsonaro"
552036239485424868,dup_v1_exata,fake,"Pessoas não identificadas estão indo de porta em porta distribuindo máscaras, dizem que é uma nova iniciativa do governo local. Foi encharcado com produtos químicos que o deixam inconsciente e, uma ve"
1021764703468964122,dup_v1_exata,fake,"Se em 2017 o Ministro do STF, Luís Roberto Barroso, apoiava o voto impresso, o será que fez ele mudar de opinião hoje em dia?"
214923744839927453,dup_v1_exata,fake,Presidente do Chile declarou guerra a socialistas e comunistas
213789324029692751,dup_v1_exata,fake,“Imperador Dom Pedro” prova que China e esquerda compram deputados para rejeitar voto impresso
799967160611274272,dup_v1_exata,fake,José Dirceu articula no exterior dinheiro para pagar a propina para os Deputados e senadores para não aprovar o voto Auditavel . Segundo fontes o valor pago será de 5.000.000 milhões para cada deputad
852536851729441144,dup_v1_exata,fake,"Por ser o centro de gravidade da Terra, é proibido voar sobre Meca"
347700028746192299,dup_v1_near,fake,Agência de Saúde Pública de Inglaterra informou que 62% das mortes por Covid-19 são de pessoas vacinadas? — Polígrafo
480523009293343110,dup_v1_near,true,Mais de metade dos homens retratados na “Declaração da Independência” dos EUA eram proprietários de escravos? — Polígrafo
358444845153379957,dup_v1_exata,fake,"CONFISSÕES DE VÁRIOS CRIMES - TUDO GRAVADO = Deve ter sido a CIA quem grampeou o WattsApp de ""gente da oposição""... Recebi 15 mensagens no Zap, consegui botar no FB em blocos de 3."
825014919538764338,dup_v1_exata,fake,"""Não podemos admitir nesta CPI que o atual Governo pratique a CORRUPÇÃO dos Governos anteriores"" Humbero Costa Senador - PT"
459607044911917627,dup_v1_exata,fake,"Entre 2013 e 2018, Fina Flor Produções, da Maria Flor, recebeu R$10.476.871,00"
537841142447325115,dup_v1_exata,fake,Vídeo mostra caravana de Lula sendo atacada com ovadas em julho de 2021
721004823325670840,dup_v1_exata,true,"""Escreveram-nos a relatar o caso da freguesia de Basalar que, além de nunca ter mudado de partido, nunca mudou de família. Foi presidida pelo pai e dois filhos desde 1975. Freguesia de monárquicos."""
566880639670282452,dup_v1_exata,fake,"Olha vê se vc tem direito ao Auxílio Cesta Básica para comprar alimentos, as famílias podem consultar e solicitar o benefício aqui"
614881995207388548,dup_v1_exata,fake,"Aqui está o link referente a lei do voto impresso, assinada por Fernando Henrique em 2002. Mas por que ela nunca foi cumprida? LEI No 10.408, DE 10 DE JANEIRO DE 2002."
886049810238642433,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿
820649447399374910,dup_v1_exata,fake,Traficantes da Venezuela matam casal que reclamou de comida distribuída pelo governo
204628055417523326,dup_v1_exata,fake,O Presidente Bolsonaro acabou de revelar o esquema que envolve José Dirceu e alguns ministros do S...T...F. José Dirceu oferecia os encontros e FILMAVA tudo.
504147498262315285,dup_v1_exata,fake,"Quando Gabriel García Márquez se retirou da vida pública por sofrer de câncer linfático, enviou uma carta de despedida aos amigos e graças à internet está sendo divulgada."
25431463772742812,dup_v1_exata,fake,Fotos mostram motociata de Bolsonaro no RS em 10 de julho de 2021
292766581911780257,dup_v1_near,fake,Obama afirmou que os indivíduos “são demasiado limitados para administrarem os seus próprios assuntos”? — Polígrafo
721304122005437272,dup_v1_near,fake,PCP quer controlar preço dos combustíveis mas aprovou OE com imposto extra sobre produtos petrolíferos? — Polígrafo
772420312070596888,dup_v1_exata,fake,"BREAKING - Cuba: O ex-presidente Raúl Castro foge para a Venezuela, chegou a Caracas por volta das 23h37 de hoje, domingo, 11 de julho de 2021, quando protestos antigovernamentais massivos eclodiram c"
1097737912981446211,dup_v1_exata,fake,“Decretada a Prisão de Alexandre de Moraes”. “Alexandre de Moraes teve seu pedido de Prisão decretada. Prisão em Fragrante”.
573357490447955321,dup_v1_exata,fake,Recibo em nome de servidor prova que senador Randolfe Rodrigues praticou rachadinha
588234669769679290,dup_v1_exata,fake,Quadro da Globonews comprova a existência de fraudes na urna eletrônica.
976105466034489922,dup_v1_exata,fake,91% da população brasileira quer o voto impresso
790903598905366164,dup_v1_exata,fake,Coral Gay de São Francisco quer seus filhos “convertidos” ao homossexualismo
389281126740669020,dup_v1_exata,fake,Especialista confessa na GloboNews que urnas eletrônicas brasileiras são fraudáveis
448675334073078002,dup_v1_exata,fake,Postagens afirmam que uma metanálise mostrou que a ivermectina pode reduzir em até 56% as mortes por covid-19
688551250897927425,dup_v1_exata,fake,"*GRUPO UNIMED ALERTA* Covid Delta: não há tosse, nem febre mas articulações muito doloridas, dor de cabeça, dor no pescoço e na parte superior das costas, fraqueza geral, perda de apetite e pneumonia."
1047318183556672910,dup_v1_exata,fake,"Veja o marido do senador randolfe. Charles Achcar Chelala, marido do senador saltitante Randolphe Rodrigues ! Salário de 23.000,00 mais aluguel de 2.700,00 , água, luz"
365625343755337524,dup_v1_exata,fake,Míriam Leitão fala mal de economia brasileira enquanto Paul Krugman elogia
675132990254265964,dup_v1_near,fake,"Ribau Esteves disse que a autarquia de Aveiro era corrupta até 2013, mas não tentou apurar responsabilidades? — Polígrafo"
802718056851708233,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿
979216503827032655,dup_v1_exata,fake,"Gente, fomos reclassificados!!! Olhem que legal, não somos mais da terceira idade, nem idosos! OMS reclassifica conceito de Jovem / Idoso Anteriormente,"
510293892337895552,dup_v1_exata,fake,Assassinos em Cuba atirando no povo desarmado. Esse é o governo apoiado por vários partidos do Brasil. Tem muita gente que chama o presidente do Brasil e que apoia a Ditadura Comunista.
116180109056038607,dup_v1_exata,fake,"Exames de sangue no Presidente Bolsonaro podem ter sido encontrado grandes quantidades de chumbo, sabemos que contaminação por chumbo é proveniente da alimentação"
118189162984622408,dup_v1_exata,fake,TV Senado veiculou ‘Grite Fora Bozo!’ em transmissão de depoimento à CPI
684990626920461524,dup_v1_exata,fake,A maior prova que a vacina chinesa não tem eficácia é que Dória pegou duas vezes.
171850632348935529,dup_v1_exata,fake,"Vídeo no TikTok compartilha um site de enquetes como sendo uma forma de saber “quem realmente está na frente das pesquisas” eleitorais para presidente da República, em 2022."
834588443299319634,dup_v1_exata,fake,"Eu não tenho anticorpos contra o coronavírus, mesmo após vacinado"
868290354977146674,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿
848043469338181355,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿
87320442122096279,dup_v1_near,fake,xames de sangue provaram que Bolsonaro foi envenenado por chumbo
402008703596802942,dup_v1_exata,fake,FUTEBOL Atacante do Bahia assume ser homossexual Gilberto assume relacionamento com soteropolitano
70387701098435498,dup_v1_exata,fake,"Zico: Nunca ví tanta perna de pau, gente ruim numa seleção, só escapa um ou dois. O resto faz parte de uma máfia de empresários que quer apresentar jogadores no mercado internacional."
289857510890864590,dup_v1_exata,fake,"Prefeito de Sobral, Ivo Gomes, irmão do Ciro e do Cid Gomes, os Seriais Killers da Retroescavadeira, ficou noiva."
612913103965174649,dup_v1_exata,fake,"*Urgente* no próximo fim de semana (dias 29 e 30) nas manifestações da esquerda (Juntos, PSOL) CONTRA Bolsonaro, a esquerda vai colocar black blocs disfarçados com camisas do Bolsonaro,"
304530726946726766,dup_v1_exata,fake,João Doria é internado para tratar um quadro de endocardite bacteriana. O governador do estado de São Paulo deu entrada no Hospital Albert Einstein nesta manhã
510729088801974862,dup_v1_exata,fake,Isso a Globo jamais vai mostrar. Manifestação do povo em frente ao hospital onde nosso Presidente está internado. Enquanto a mídia não mostrar sinal que estamos no caminho certo.
8515782884002762,dup_v1_exata,fake,"""Pagamento em seis frações do casamento da filha do ministro da Administração Interna, pago pelo Benfica"""
851784802528146825,dup_v1_exata,fake,"""Fuck you Greta!"""
1081454493715252656,dup_v1_exata,fake,As camas das Olimpíadas são de papelão para evitar o sexo entre os atletas
1020540890706837899,dup_v1_exata,fake,"Polícia do Rio, executa bandido na frente de Cristãos."
681479034241942394,dup_v1_exata,fake,"Vivo informa: Parabens por ganhar esse Super Desconto, pague sua fatura com desconto no valor de R$ 59,90 via Pix CNPJ"
1124893772293867780,dup_v1_exata,fake,"Povo Cubano com apoio da polícia local prende o primeiro ministro da cidade de Camaguey, terceira maior cidade da Ilha e toma o poder declarando Cuba Livre."
961464898250936780,dup_v1_exata,fake,Foto mostra ato pró-regime cubano em 17 de julho de 2021
294368542881222303,dup_v1_exata,fake,Policia Civil de SP prendeu um falso enfermeiro dentro do Vila Nova Star onde o presidente Jair Bolsonaro está internado. Joilton Batista Silverio foi detido pela segurança do hospital já dentro no an
162024823175891802,dup_v1_exata,fake,Manifestação em Cuba a favor do presidente Miguel Díaz-Canel em julho de 2021
60408882464950939,dup_v1_near,fake,"Lisboa. Gansos e tartarugas do Jardim do Campo Grande não têm alimento, abrigos e estruturas para descansar? — Polígrafo"
604709462659787615,dup_nova_near,fake,Confira o desmentido em vídeo ﻿ ﻿
1035471601373514219,dup_v1_exata,fake,"POLÍCIA FEDERAL DO AMAZONAS, DESENTERROU 26 CAIXÕES CHEIOS DE PEDRAS! AS PEDRAS MORRERAM DE COVID-19!"
110859209362299382,dup_v1_exata,fake,A Polícia Federal do Amazonas desenterrou 26 caixões cheios de pedras
112181983390932018,dup_v1_exata,fake,SAIU DIÁRIO OFICIAL! PAGAMENTO EM 24 HORAS e 14º SALÁRIO APROVADO APOSENTADOS e PENSIONISTAS INSS!
16767350589302161,dup_v1_exata,fake,"FHC criou o ""Bolsa Ditadura"""
266583790989815944,dup_v1_exata,fake,"""Mark Twain disse que 'é mais fácil enganar as pessoas do que convencê-las de que elas foram enganadas”."
290767555184159102,dup_v1_exata,fake,"""Cuba — o grande despertar!"""
106765906805274112,dup_v1_exata,fake,As camas das Olimpíadas foram feitas de papelão para ser antissexo
261205653783615223,dup_v1_exata,fake,"O nome da farmacêutica AstraZeneca significa ""ou seja, estrelas de matar"""
177550186077016701,dup_v1_exata,fake,Protesto na França em 17 de julho de 2021 contra o passaporte sanitário e as medidas anticovid
388041319063133691,dup_v1_near,fake,Desde o dia 1 de junho morreram 162 pessoas de Covid-19 e 12.375 de outras causas em Portugal? — Polígrafo
259255604782878289,dup_v1_exata,fake,O TSE faz a apuração das eleições em uma sala fechada de forma secreta
1099108581866240536,dup_v1_near,fake,"americanas Comemoração do 22º aniversário! Clique para entrar para participar da pesquisa, tenha a chance de ganhar o iPhone 11 (128GB) Branco! vktqeydsaqz8zsz.bar"
566723673881481666,dup_v1_exata,fake,"A informação de que ser infectado com Covid é 7 vezes mais eficaz que a melhor de todas as vacinas é uma boa notícia para países como o Brasil, em que, por diversas razões, tem uma das populações com "
1111774002185190452,dup_v1_exata,fake,Cubanos jogam artistas e jornalistas que sempre defenderam o comunismo no caminhão de lixo. Espero ver isso aqui no Brasil!!
1062788929206576621,dup_v1_exata,fake,MOURÃO DEMITIDO APÓS PROVAS DE TRAIÇÃO SER REVELADA - ARMOU CONTRA BOLSONARO!
364052219108366133,dup_v1_exata,fake,"""O presidente satânico Macron foi encurralado ... As pessoas exigem que ele renuncie ... Os portugueses já deveriam de ter feito o mesmo."""
337711376252742064,dup_v1_exata,fake,"""Mais mortalidade associada à vacina da Covid-19 do que o somatório de todas as vacinas nos 31 anos anteriores""."
329129794757045428,dup_v1_near,true,Assembleia da Madeira gastou cerca de 70 mil euros em escultura de homenagem aos profissionais de saúde? — Polígrafo
581236490966122588,dup_v1_exata,fake,"Exército brasileiro Braço forte, mão leve"
688531708045965890,dup_v1_exata,fake,"Na Argentina ta tudo normal! STF da Argentina foi fechado a força, os ministros sumiram. Colocaram o amigo de Lula, Dória e STF na presidência e se arrependerem."
1040735168252057452,dup_v1_exata,fake,"Estão descobrindo coisas no Brasil que são de arrepiar! Você sabia que foi FHC quem criou a Bolsa Ditadura ou Bolsa Terrorista, benefício imoral dado a ex-bandidos e ex-terroristas dos anos 60 e 70?"
719353468129525547,dup_v1_exata,fake,Urnas eletrônicas são conectadas à internet no momento da totalização dos votos
1004449717775121777,dup_v1_exata,fake,"Nos EUA, na conferência Defcon, comprovaram a existência de falhas de segurança nas urnas eletrônicas"
144233568811859505,dup_v1_exata,fake,Só as saudáveis filhas de militares recebem pensão por morte
645130393471843623,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿
761793236810138881,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿
202962785123289737,dup_v1_exata,fake,Joice Hasselmann se feriu em um acidente após dirigir bêbada depois de uma balada
208595724017164284,dup_v1_exata,fake,Foto mostra rodovia asfaltada (SP-321) pelo governo Bolsonaro
269067266244687423,dup_v1_exata,fake,Foto mostra manifestação pelo impeachment de Jair Bolsonaro no Rio de Janeiro
212828040496405297,dup_v1_exata,fake,Estadão noticiou que Joice Hasselmann sofreu acidente de carro após rave clandestina
500053799966561988,dup_v1_near,true,Bragança está a 35 quilómetros de estação de alta velocidade espanhola mas não tem ligação ferroviária? — Polígrafo
1030914353301367858,dup_v1_near,fake,Joacine Katar Moreira propôs que imigrantes passem à frente dos “contribuintes portugueses” na vacinação? — Polígrafo
152442846468509862,dup_v1_exata,fake,"Hospital São Lucas-Puc, POA, amanhaceu sem pacientes de covid e fizeram esse lindo vídeo. ""Para tudo há um tempo..."" Lindo vídeo merecem nosso reconhecimento..."
987747494373327553,dup_v1_exata,fake,“IVETE SANGALO SE DECLARA LÉSBICA. A artista falou pela primeira vez sobre o suposto caso lésbico com Xuxa e assumiu que os rumores lhe incomodavam”.
352809207800204556,dup_v1_near,true,Votos nulos ou em branco e abstenção têm “valor zero” nos resultados eleitorais e financiamento dos partidos? — Polígrafo
1066338972888507273,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿
337206299220824410,dup_v1_exata,fake,O surfista Ítalo Ferreira disse ao New York Times que seu maior prêmio seria ver o Lula na cadeia
968223740683845019,dup_v1_exata,fake,"em Bento Gonçalves para não congelar as uvas os produtores estão utilizando o fogo em tonéis, mostra vídeo"
875431632900801415,dup_v1_exata,fake,"Olha o frio chegando no Paraná. Chuva de granizo hoje em Campo Mourão - Paraná, causada pela onda de frio que está vindo do Sul e que promete chegar em São Paulo nesta quarta feira."
513230268916213648,dup_v1_exata,fake,"Após 6 anos de coma, o alemão Michael Schumacher acorda"
604312377902151913,dup_v1_near,true,Apenas os proprietários e familiares diretos podem conduzir veículos com matrícula estrangeira em Portugal? — Polígrafo
994333940201086694,dup_v1_near,true,Rui Rio acusa PS e PCP de alterarem lei para ilibar autarcas em risco de perda de mandato. Confirma-se? — Polígrafo
593613350422959199,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿
1009631140547257568,dup_v1_exata,fake,“CURIOSIDADE 2016 VILA OLIMPICA DO RIO JANEIRO CUSTOU 900 MILHÕES DE DOLARES 30 VEZES MAIS QUE A DO ´JAPÃO 29 MILHÕES 2022”.
361741243201191083,dup_v1_exata,fake,Fico feliz pela medalha mais fico triste pela corrupção em nosso país. Meu maior prêmio seria ver o Lula na cadeia” Italo Ferreira para o jornal New York Times
847917092332524530,dup_v1_exata,fake,Vídeo de julho de 2021: Curitiba debaixo de neve! Muito cuidado com crianças e pessoas idosas…
126110372667012923,dup_v1_exata,fake,"Agora, quem não quer mudar o sistema é porque tem certeza que o voto não auditável servirá para eleger quem não tem voto"
213525637820114475,dup_v1_exata,fake,"Dirigentes de Haiti, Tanzânia, Burundi, Costa do Marfim e Eswatini foram assassinados por recusarem a vacina contra a covid-19"
495365407866730064,dup_v1_exata,fake,Presidente da Anvisa disse que quem se vacinar corre risco sanitário grave
1038290356167369876,dup_v1_exata,fake,Bolsonaro reformou Hospital do Fundão no RJ
740596988608781544,dup_nova_near,fake,"“Fico feliz pela medalha mas fico triste pela corrupção em nosso país. Meu maior prêmio seria ver Lula na cadeia”, disse Ítalo Ferreira ao The New York Times."
938096479471416553,dup_v1_near,fake,Rui Rio diz que sondagens em 2019 davam 18% ao PSD e “depois foram mais 10%” nas legislativas. Confirma-se? — Polígrafo
422708519099026743,dup_v1_exata,fake,DESASTRE “Dilúvio” na China! Estimativa é de mais de 6000 mortos somente na inundação do Túnel Jingguang
1002512256920600580,dup_v1_exata,fake,"""Japoneses encontram nanopartículas de mRNA no cérebro, coração, fígado, ovários, testículos e outras partes de vacinados."""
1101366124426964321,dup_v1_exata,fake,"""Morrem mais vacinados que não vacinados"""
1073250555484653285,dup_v1_exata,fake,Lula. Visível e completamente bêbado. Deve estar todo mijado também. Triste fim bem merecido de um bandido.
38833407108269946,dup_v1_exata,fake,"Militar prende Bill Gates Na terça-feira, o exército americano prendeu o fundador da Microsoft, Bill Gates, acusando o desajustado de tráfico de crianças e outros crimes indescritíveis contra os Estad"
540818909364130340,dup_v1_exata,fake,"Ela foi até a Suíça só para entrevistar o ex-delegado da polícia federal, E deputado federal *""Protógenes Queiroz""* E saber pq ele fugiu do Brasil. *Motivo:* Ele foi investigar as urnas eletrônicas, e"
14424016107314867,dup_v1_exata,fake,“*HACKERS MUNDIAIS DECIDEM DIVULGAR AS FRAUDES NAS ELEIÇÕES BRASILEIRAS.* PASSO A PASSO. PARA QUE NÃO FIQUE NENHUMA DÚVIDA.
944533152855324419,dup_v1_exata,fake,"Presidentes de Haiti, Tanzânia e Burundi foram assassinados por recusarem a vacina contra a covid-19"
63486366050239281,dup_v1_exata,fake,"Novak Djokovic disse que ""a pressão é um privilégio"" em referência a Simone Biles"
261523618268551127,dup_v1_near,fake,Parlamento Europeu proíbe vacinação obrigatória e considera que “Certificados Covid são discriminação ilegal”? — Polígrafo
158435925693252366,dup_v1_exata,fake,"“Voto Impresso Auditável, Já. ‘QUEM VOTA E COMO VOTA NÃO CONTA NADA; QUEM CONTA OS VOTOS É QUE REALMENTE IMPORTA.’ Joseph Stalin, comunista/maior genocida documentado da história”."
587172240002317491,dup_v1_near,fake,Imagem viral retrata manifestação contra medidas restritivas e certificado de vacinação em França? — Polígrafo
110250197336590440,dup_v1_exata,fake,Vídeo: A atleta norte coreana pedindo socorro para seu país
48375637206982301,dup_v1_exata,fake,O surfista Italo Ferreira declarou em entrevista ao The New York Times que seu “maior prêmio” seria ver o ex-presidente Lula na cadeia
623276703745208264,dup_v1_near,fake,Ferro Rodrigues disse que 25% da população jovem mostra resistência à vacina contra a Covid-19. Confirma-se? — Polígrafo
821811320953182494,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿
209933594256962734,dup_v1_exata,fake,Dia 7 de setembro o Brasil vai parar enquanto não forem expulsos todos os ministros do STF e a implantação do voto impresso!!! Se preparem que o bicho vai pegar!!!
790960470614405246,dup_v1_near,true,Câmara de Gondomar firmou ajuste direto com membros da ACES que apoiou candidatura a “Cidade Europeia do Desporto”? — Polígrafo
221148701922561632,dup_v1_near,true,Colónia de gatos sinalizada por placa no Porto está legalizada e os animais são propriedade da autarquia? — Polígrafo
994976854862066713,dup_v1_exata,fake,Blitz a partir de amanhã em toda a cidade para apreender moto e carro com documento atrasado e pessoas conduzindo sem CNH
1045997190081245332,dup_v1_exata,fake,STF AUTORIZA CASAMENTO DE HOMEM DE 37 ANOS COM UMA JUMENTA NO INTERIOR DO CEARÁ
580099504187487346,dup_v1_near,fake,"Djokovic sobre Simone Biles: “Caso se queira chegar ao topo, é melhor começar a aprender a lidar com a pressão”. Tenista sérvio fez esta afirmação? — Polígrafo"
774668342537451891,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿
838001413369323451,dup_v1_exata,fake,"Atenção Infelizmente, um novo golpe: Agora mesmo, meu amigo recebeu uma ligação de 912250041117 pedindo-lhe para pressionar 1 se ele tivesse se vacinado."
1050656793103588311,dup_v1_exata,fake,"Extra 40º aniversário! Por meio do questionário, você terá a chance de obter o Samsung Galaxy A21s Black 64GB."
259160219719035500,dup_v1_exata,fake,O TSE entregou o código-fonte das urnas eletrônicas para a Smartmatic.
603899559587998700,dup_v1_exata,fake,"Por que o hacker invasor dos sistemas do TSE residia num apartamento alugado por José Dirceu? Quanto mais mexe ,mais fede”."
906221037503787293,dup_v1_exata,fake,Esse e o beija flor de abelha! O menor pássaro do mundo!
693279868290987237,dup_v1_near,true,Candidata a Oeiras trabalhava no Governo enquanto liderava movimento de oposição a Isaltino Morais? — Polígrafo
68233399300584225,dup_v1_near,fake,"“Quem vota, e como vota, não conta nada; quem conta os votos é que realmente importa”. Esta frase foi dita por Estaline? — Polígrafo"
609797345402756845,dup_v1_exata,fake,Bolsonaro visita orfanato e pergunta para as crianças como foi o dia dos pais
617233353343744098,dup_v1_exata,fake,Foto mostra tanques militares em Brasília nesta terça-feira (10)
366434980892850627,dup_v1_exata,fake,Projeto de lei 3369 quer legalizar o casamento entre pais e filhos
78253973635736202,dup_v1_exata,fake,Desfile militar com tanques em Brasília em 10 de agosto de 2021
219432274508613322,dup_v1_near,true,Passageira com Alzheimer denunciou falta de assistência da TAP depois de não conseguir comprar uma garrafa de água? — Polígrafo
893989530273308025,dup_v1_exata,fake,A lei do incesto será votada no dia 21/08/2021. É o casamento em pais e filhos de autoria desse energúmeno do Orlando Silva e apoiado pela queridinha do PT.
968942683274857547,dup_v1_exata,fake,"Esse é o Janino, conhecido como “pai das urnas eletrônicas “. Comandou as urnas no TSE por 15 anos. Qdo a PF ficou na cola dele, ele foi exonerado no TSE é virou ASSESSOR do Barroso."
810704026030558598,dup_v1_near,fake,Centenas de braçadeiras de plástico foram deixadas na chegada da Volta a Portugal na Serra da Estrela? — Polígrafo
241650450268119224,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿
309567404508387862,dup_v1_exata,fake,fáça um boa compra de mantimentos porque vai faltar alimentos..os caminhoneiros não aceitam os Ministros do STF e o voto Tem que ser impresso..
116738742266185619,dup_v1_exata,fake,"Bolsonaro derrubou a República. O que ele denunciou e provou, é o MAIOR escandalo da história do país; a lava jato ficou coisa de criança, a prisão do Lula virou piada, ele mostrou que existe um mecan"
19187455332355084,dup_v1_exata,fake,Morte de Tarcísio Meira mostra que vacina contra covid-19 não funciona
823829386149408993,dup_v1_exata,fake,Morte de Tarcísio Meira mostra que vacina contra covid-19 não funciona
126984518744909507,dup_v1_near,fake,Austrália. Médico disse que 140 das 141 pessoas hospitalizadas com Covid-19 encontravam-se totalmente vacinadas? — Polígrafo
636472089997127786,dup_v1_exata,fake,O MELHOR JOGADOR DO MUNDO LEO MESSI MOSTRANDO SUA TATUAGEM DO CAPITÃO BOLSONARO EM SUA APRESENTAÇÃO PELO PSG
1117921788418573658,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿
1094697729316021561,dup_v1_exata,fake,"Manifestação de 7 de setembro terá intervenção militar, fim do STF e todos caminhoneiros parados por 72 horas"
985245963902415472,dup_v1_exata,fake,"Com a contratação de Messi, o PSG ganhou 20 milhões de seguidores no Instagram"
209653913420953675,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿ ﻿
669695508326248738,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿
132825298335689440,dup_v1_exata,fake,"Atenção, Alexandre de morais acaba de decretar prisão do cantor e empresário Sérgio Reis, segundo o magistrado foi anexado ao inquérito crimes de atentado à democracia e poderes constitucionais e inci"
1050153649174206517,dup_v1_exata,fake,"*TRIBUNAL CONSTITUCIONAL MILITAR! - TCM* Está pronto o Decreto-Lei para o Presidente da República assinar juntamente com o Ministro da Defesa e os Comandantes do Exército, Marinha, Aeronáutica, para c"
830674207776609380,dup_v1_exata,fake,GENERAL E VICE MOURÃO CONVOCANDO O POVO BRASILEIRO PARA IRMOS AS RUAS DIA 7 DE SETEMBRO. O general convoca à todos 07/09/2021 parar tudo independência ou morte.
1090038275984716481,dup_v1_exata,fake,Felipe Santa Cruz é investigado por sumir com R$ 8 milhões da OAB do RJ
345674875558073082,dup_v1_near,fake,Fotógrafo emocionou-se durante a conferência de imprensa de despedida de Messi do Barcelona? — Polígrafo
836192706111635482,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿
